,gtin,product_name,product_desc,availability,current_price,shipping_cost,product_rating,vendor_name,ref_link,product_img
5115,3071620529056,AENGUS,"tincidunt, neque",True,"$6,569",$46.53,1,Belgium,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5116,2101322491168,AESOP,cursus vestibulum.,True,"$8,219",$49.78,5,South Georgia and The South Sandwich Islands,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5117,930002488346,ADE,"lacus, varius et, euismod",True,"$5,839",$36.62,2,Iceland,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5118,9417427261760,AKELLA,"commodo at, libero. Morbi accumsan laoreet ipsum. Curabitur consequat,",False,"$6,247",$93.16,4,Austria,google.com,https://i.imgur.com/Nm2eU3C.png
5119,930002488346,ADE,"non, lobortis quis, pede. Suspendisse dui.",False,"$7,259",$89.10,2,Ghana,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5120,7126427631880,ADDY,"consectetuer, cursus et, magna. Praesent interdum ligula eu",True,"$6,073",$62.06,1,Dominican Republic,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5121,6481885033237,AGNES,"eu, placerat eget, venenatis a,",False,"$8,003",$69.57,5,Cyprus,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5122,7801620445808,ABNER,"nulla magna, malesuada vel, convallis in, cursus et, eros.",True,"$7,797",$65.74,1,Cape Verde,google.com,https://i.imgur.com/Nm2eU3C.png
5123,2162213954365,AGAPE,"egestas lacinia. Sed congue, elit sed",True,"$7,011",$76.34,2,Nicaragua,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5124,6098818406301,AKAMARO,orci. Donec nibh. Quisque,False,"$5,116",$11.32,5,Moldova,amazon.com,https://i.imgur.com/Nm2eU3C.png
5125,4174094684872,AINSLEY,Proin vel nisl. Quisque fringilla euismod enim. Etiam,False,"$6,963",$89.49,5,Cayman Islands,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5126,1733390473465,2J,dignissim. Maecenas ornare,True,"$8,479",$33.68,1,Chad,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5127,7412570119959,AIRES,egestas. Fusce aliquet magna a neque. Nullam ut nisi a,True,"$9,444",$41.31,4,Ecuador,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5128,5263868581370,ADELE,molestie tellus. Aenean egestas hendrerit neque.,False,"$6,639",$50.23,2,Benin,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5129,3123807928573,ADDIE,"enim. Nunc ut erat. Sed nunc est,",True,"$8,555",$52.93,3,Ethiopia,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5130,6027903008412,AIK,erat vel pede blandit congue. In,True,"$5,354",$1.97,3,French Southern Territories,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5131,4287914909240,AEGEAN,ut ipsum ac,False,"$7,471",$16.93,1,Christmas Island,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5132,8547161657294,AKEMI,augue malesuada malesuada. Integer,False,"$6,984",$11.02,2,Bahamas,google.com,https://i.imgur.com/Nm2eU3C.png
5133,9417427261760,AKELLA,venenatis lacus. Etiam bibendum fermentum metus. Aenean sed pede nec,True,"$7,053",$57.18,2,Comoros,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5134,3979715370830,AGATHA,magna a neque. Nullam ut nisi,False,"$6,179",$36.52,1,Saint Pierre and Miquelon,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5135,2119259600222,AIRLIA,"eget, ipsum. Donec sollicitudin adipiscing ligula. Aenean gravida nunc sed",True,"$9,619",$43.39,2,Indonesia,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5136,7885892983191,AIRBORNE,"eleifend egestas. Sed pharetra,",False,"$6,535",$17.43,4,Dominica,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5137,570554726513,AGNUS,Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est.,True,"$7,345",$53.82,1,Lebanon,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5138,9509053037979,ABITA,tellus id nunc,False,"$6,762",$39.76,4,Spain,google.com,https://i.imgur.com/Nm2eU3C.png
5139,4763533018543,AGRO,"nibh lacinia orci, consectetuer euismod est arcu ac",True,"$9,931",$12.87,2,Morocco,google.com,https://i.imgur.com/Nm2eU3C.png
5140,4642914065762,ADORA,eu neque pellentesque massa lobortis,False,"$6,091",$96.15,1,Laos,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5141,8059578574464,ABBA,metus.,True,"$6,345",$88.45,2,Indonesia,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5142,1737934250222,ABE,"accumsan sed, facilisis vitae,",False,"$8,686",$44.71,1,Philippines,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5143,3123807928573,ADDIE,Nunc ac,False,"$7,718",$99.08,2,Pitcairn Islands,amazon.com,https://i.imgur.com/Nm2eU3C.png
5144,3378140212534,2CHAINZ,"lobortis quis,",True,"$9,834",$8.69,4,Togo,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5145,2535042995023,AJ,commodo auctor velit. Aliquam nisl.,True,"$9,462",$96.71,4,Viet Nam,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5146,1733390473465,2J,Curabitur dictum.,True,"$8,278",$36.03,2,Saint Kitts and Nevis,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5147,2590723997595,ACHILLES,magna. Ut tincidunt orci,False,"$8,457",$21.52,1,Bahamas,amazon.com,https://i.imgur.com/Nm2eU3C.png
5148,5544460171165,ABUR,non,True,"$8,576",$29.44,3,United States Minor Outlying Islands,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5149,1737934250222,ABE,amet nulla. Donec non justo. Proin non,True,"$6,530",$50.90,4,Jersey,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5150,4287914909240,AEGEAN,"id, libero. Donec consectetuer mauris id sapien. Cras",True,"$5,646",$38.84,4,Paraguay,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5151,5104396780283,ACKERMAN,"a, facilisis non,",True,"$5,211",$22.60,3,Namibia,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5152,3823501270705,ABRIK,sagittis placerat. Cras dictum ultricies ligula. Nullam enim.,False,"$8,612",$83.00,2,Iran,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5153,6499930671698,ABUJA,"pede,",False,"$9,244",$59.26,1,Belarus,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5154,9585918943060,ACER,"augue id ante dictum cursus. Nunc mauris elit, dictum eu,",False,"$7,666",$14.92,2,Wallis and Futuna,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5155,4531475635238,FRIDAY,"ut mi. Duis risus odio, auctor vitae,",False,"$6,844",$31.40,5,Monaco,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5156,5856460193286,AARON,ridiculus mus. Proin vel arcu eu odio,False,"$7,189",$84.88,4,Myanmar,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5157,7801620445808,ABNER,"rutrum eu, ultrices sit amet, risus. Donec nibh",False,"$7,656",$25.74,5,Dominica,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5158,9462284846217,Daniel,Duis,False,"$8,299",$60.19,4,Costa Rica,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5159,8388996355205,AHIL,"laoreet, libero et tristique",True,"$5,104",$5.11,4,Macedonia,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5160,9941208645778,A.,"velit in aliquet lobortis, nisi nibh lacinia orci, consectetuer euismod",False,"$8,460",$8.54,5,Guernsey,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5161,8040222005453,ACHILLIES,ligula. Aenean euismod mauris eu elit. Nulla facilisi.,True,"$5,768",$38.61,5,Suriname,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5162,4994310062570,ACHOO,ut dolor dapibus,False,"$8,595",$45.82,2,Latvia,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5163,9767409784839,dkkdkdk,tellus. Suspendisse sed dolor. Fusce mi,True,"$8,819",$80.16,5,Côte D'Ivoire (Ivory Coast),yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5164,8966869458635,A.J,"imperdiet,",True,"$7,184",$65.36,2,Swaziland,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5165,5663015940334,AKIMI,"a, enim. Suspendisse aliquet, sem ut cursus luctus, ipsum",True,"$8,163",$63.78,2,Iceland,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5166,8005431337453,ADDEY,"facilisis vitae, orci. Phasellus dapibus",True,"$5,729",$63.11,2,Bosnia and Herzegovina,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5167,4581656699516,ADELLE,"elit,",True,"$9,569",$8.19,4,United States Minor Outlying Islands,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5168,4798625532128,Samsung s10e,"varius ultrices, mauris ipsum porta elit, a",True,"$6,158",$38.13,4,Iran,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5169,7749337444099,ADELA,"vestibulum lorem,",True,"$7,508",$71.71,5,Gibraltar,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5170,935057387004,AILSA,"sapien. Cras dolor dolor, tempus non, lacinia at, iaculis",False,"$7,605",$73.76,4,Yemen,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5171,5345094484084,ABEL,"feugiat nec, diam. Duis mi enim,",True,"$9,664",$98.05,5,Canada,google.com,https://i.imgur.com/Nm2eU3C.png
5172,6123473739605,AFRICA,"porta elit, a feugiat tellus lorem eu metus. In",False,"$9,403",$1.13,4,Guadeloupe,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5173,831654472078,ADINA,penatibus et magnis dis parturient,True,"$5,179",$3.93,1,Madagascar,google.com,https://i.imgur.com/Nm2eU3C.png
5174,7530772163156,ACCIDENTALLY,sapien. Nunc pulvinar,False,"$9,885",$51.56,1,Brunei,google.com,https://i.imgur.com/Nm2eU3C.png
5175,2101322491168,AESOP,"adipiscing, enim mi tempor",False,"$5,656",$12.40,5,Comoros,google.com,https://i.imgur.com/Nm2eU3C.png
5176,7573471656403,AISHA,"laoreet ipsum. Curabitur consequat, lectus sit amet luctus vulputate, nisi",True,"$6,576",$18.14,4,Western Sahara,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5177,395034302767,AB-BINGO,lorem tristique aliquet. Phasellus,False,"$9,707",$61.61,4,Maldives,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5178,6323898256174,AGUA,"elit fermentum risus, at fringilla purus mauris a",False,"$8,085",$31.17,2,Gibraltar,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5179,7801620445808,ABNER,"ante. Maecenas mi felis, adipiscing fringilla,",True,"$5,387",$75.67,3,Singapore,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5180,7523281366115,ABERCROMBIE,elit erat vitae risus. Duis a,False,"$9,406",$77.92,5,Malta,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5181,9602275602355,ADELAIDE,ac turpis egestas.,True,"$7,583",$84.29,3,Niue,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5182,395034302767,AB-BINGO,venenatis lacus.,True,"$9,233",$43.90,3,Lebanon,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5183,570554726513,AGNUS,elit. Curabitur sed,False,"$9,000",$47.05,5,Togo,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5184,609577168344,JUN,ridiculus mus. Proin vel arcu eu odio tristique pharetra.,True,"$5,892",$66.18,4,Hong Kong,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5185,7726299407979,AIYANA,"et magnis dis parturient montes, nascetur ridiculus mus.",True,"$5,486",$18.59,5,United States Minor Outlying Islands,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5186,6424657024377,ADDER,Cras pellentesque. Sed dictum. Proin eget odio. Aliquam vulputate,False,"$9,891",$40.27,3,Ecuador,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5187,4396858352991,ADU,massa. Integer vitae,True,"$6,162",$11.02,4,Dominica,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5188,9941208645778,A.,"placerat, augue. Sed molestie. Sed id risus",True,"$9,465",$9.44,1,Israel,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5189,653025243045,ABIGAIL,"metus vitae velit egestas lacinia. Sed congue, elit sed consequat",False,"$5,424",$73.48,5,French Southern Territories,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5190,5418591656153,JULY,Duis a mi fringilla mi lacinia mattis. Integer,False,"$9,134",$45.34,5,Morocco,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5191,475502103139,ADONIS,Donec,True,"$9,721",$95.60,4,Lesotho,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5192,2590723997595,ACHILLES,"Vivamus rhoncus. Donec est. Nunc ullamcorper, velit in aliquet",True,"$9,536",$47.92,1,Philippines,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5193,3823501270705,ABRIK,"augue id ante dictum cursus. Nunc mauris elit,",False,"$9,481",$80.63,1,Pitcairn Islands,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5194,4802662577405,AHIMSA,Donec dignissim magna a tortor. Nunc commodo,False,"$5,171",$66.56,4,Romania,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5195,2247213121153,ABBEYROAD,faucibus orci luctus et ultrices posuere cubilia Curae;,False,"$7,778",$3.38,2,Benin,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5196,2162213954365,AGAPE,nunc sed pede. Cum,True,"$5,570",$38.23,5,Liberia,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5197,7530772163156,ACCIDENTALLY,Curabitur sed tortor. Integer,True,"$8,213",$4.77,5,Aruba,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5198,1619128394566,ADMIRAL,"malesuada augue ut lacus. Nulla tincidunt, neque vitae semper",False,"$6,614",$84.13,3,Lebanon,amazon.com,https://i.imgur.com/Nm2eU3C.png
5199,4742755570394,ADAMA,euismod enim. Etiam gravida molestie,True,"$9,212",$24.44,4,Macao,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5200,4994310062570,ACHOO,nisi magna,False,"$7,672",$74.11,3,Pakistan,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5201,9941208645778,A.,"dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices",False,"$7,624",$93.26,3,Antarctica,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5202,6123473739605,AFRICA,"parturient montes, nascetur ridiculus mus. Proin vel arcu",True,"$9,044",$61.30,1,Uzbekistan,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5203,4642914065762,ADORA,"consequat, lectus sit amet luctus",True,"$8,528",$8.07,5,Niger,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5204,4889698518960,ABILGAIL,"aliquam, enim nec tempus scelerisque, lorem ipsum",False,"$8,384",$55.37,3,"Bonaire, Sint Eustatius and Saba",yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5205,6133674132983,AKEILLES,"aliquet libero. Integer in magna. Phasellus dolor elit, pellentesque",False,"$8,685",$75.58,1,Trinidad and Tobago,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5206,5462818058279,ABILENE,"dis parturient montes, nascetur ridiculus mus. Donec dignissim",False,"$9,314",$74.48,4,Belize,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5207,8695904074791,AJI,Quisque varius. Nam porttitor,True,"$7,664",$29.90,3,Malawi,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5208,6248988889421,AKIMA,"Aliquam ornare, libero at auctor ullamcorper, nisl",False,"$6,841",$31.38,5,Kuwait,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5209,2269278977603,AERIE,Pellentesque tincidunt tempus risus. Donec egestas. Duis ac arcu.,False,"$9,661",$16.94,3,Finland,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5210,8005431337453,ADDEY,Quisque fringilla euismod enim. Etiam gravida,False,"$6,463",$1.27,4,Bolivia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5211,2979047032272,ADGER,non justo. Proin non massa non ante bibendum,False,"$5,693",$16.41,3,Bahamas,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5212,9466836198278,AGUILES,"risus. Quisque libero lacus, varius et, euismod et, commodo",True,"$9,762",$68.07,5,Germany,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5213,609577168344,JUN,Nullam lobortis quam a felis ullamcorper viverra. Maecenas iaculis aliquet,True,"$5,319",$75.44,1,Bermuda,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5214,944767754455,ACHAK,Nam ac nulla. In tincidunt congue turpis.,True,"$9,596",$26.12,5,Estonia,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5215,4995892176076,AGGIE,"non, lobortis quis, pede.",False,"$9,701",$59.98,1,Nicaragua,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5216,4995892176076,AGGIE,"sed, hendrerit a, arcu. Sed et libero. Proin mi.",True,"$7,206",$57.60,2,Svalbard and Jan Mayen Islands,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5217,831654472078,ADINA,erat vitae risus.,True,"$9,750",$26.21,5,Austria,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5218,9795852143235,AEGE,"non, vestibulum nec, euismod in,",False,"$7,076",$14.21,5,Slovakia,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5219,5261953674906,AKIERO,Maecenas iaculis aliquet,False,"$9,552",$93.35,4,Cayman Islands,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5220,7573471656403,AISHA,Donec,False,"$5,776",$47.96,3,American Samoa,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5221,5418591656153,JULY,"nibh. Phasellus nulla. Integer vulputate,",False,"$9,992",$77.47,1,Fiji,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5222,2519625081088,ABREE,"Mauris molestie pharetra nibh. Aliquam ornare,",False,"$6,305",$38.66,1,Cape Verde,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5223,865647298320,IPhone7,"ut, nulla. Cras eu tellus",False,"$5,870",$92.01,4,Greenland,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5224,831654472078,ADINA,"velit egestas lacinia. Sed congue, elit sed consequat auctor, nunc",False,"$7,714",$83.70,4,British Indian Ocean Territory,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5225,5104396780283,ACKERMAN,tellus id nunc interdum,False,"$8,956",$50.22,3,Timor-Leste,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5226,771332433301,ADRIAN,augue,True,"$7,873",$27.74,3,Italy,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5227,5441916821539,ACCEL,in sodales elit erat vitae risus. Duis a,True,"$5,790",$7.66,5,Jersey,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5228,3828870741774,ABHAYA,aliquet,True,"$8,663",$34.84,2,Peru,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5229,1513485491345,AKASHA,Quisque fringilla euismod,True,"$6,153",$10.48,3,El Salvador,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5230,8679145873540,AINE,Aenean egestas hendrerit neque. In ornare sagittis felis. Donec,True,"$5,618",$4.70,4,Qatar,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5231,930002488346,ADE,"a, facilisis non, bibendum sed, est. Nunc laoreet lectus quis",True,"$5,396",$45.61,3,Ireland,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5232,831654472078,ADINA,"tempor lorem, eget mollis",False,"$5,864",$24.94,1,Timor-Leste,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5233,4819671598779,166Y,a odio semper cursus.,False,"$7,810",$56.04,2,Western Sahara,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5234,862890342038,AALIYAH,nunc ac,False,"$6,349",$34.31,5,Tonga,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5235,2736266082376,AGATH,"faucibus lectus, a sollicitudin orci sem eget massa. Suspendisse eleifend.",False,"$7,028",$9.29,1,Tanzania,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5236,5441916821539,ACCEL,tellus justo sit amet nulla. Donec non justo.,True,"$8,553",$52.94,1,South Africa,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5237,2073474801301,ABBEY,"venenatis vel, faucibus id, libero. Donec",False,"$6,805",$36.89,2,Mongolia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5238,8388996355205,AHIL,pulvinar arcu et pede. Nunc sed orci lobortis augue scelerisque,True,"$7,920",$83.05,5,Antarctica,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5239,558379428265,A-JAY,"nonummy ultricies ornare, elit elit fermentum",True,"$5,721",$7.24,4,Bolivia,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5240,9509053037979,ABITA,massa.,False,"$6,083",$95.34,5,United Arab Emirates,yahoo.com,https://i.imgur.com/Nm2eU3C.png
5241,2855510677367,ABBOTT,fermentum metus. Aenean,False,"$9,208",$33.62,3,Romania,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5242,2162213954365,AGAPE,nisl,False,"$6,702",$91.94,1,Anguilla,amazon.com,https://i.imgur.com/Nm2eU3C.png
5243,2736266082376,AGATH,Praesent,True,"$5,138",$54.01,3,Serbia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5244,9841452458760,ABIGALE,Maecenas ornare egestas ligula. Nullam feugiat placerat,True,"$8,505",$84.71,4,Falkland Islands,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5245,5214510175026,ABACA,"Sed nunc est, mollis non,",True,"$8,235",$4.29,3,Niue,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
5246,2855510677367,ABBOTT,"elit, pellentesque a, facilisis non, bibendum sed, est. Nunc",True,"$8,269",$74.63,5,Christmas Island,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
5247,4995892176076,AGGIE,"feugiat non,",False,"$9,134",$4.92,3,Bermuda,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
5248,5392990074153,ABLE,orci luctus et ultrices posuere cubilia Curae; Phasellus,False,"$6,405",$6.59,4,Poland,amazon.com,https://i.imgur.com/Nm2eU3C.png
5249,3866526383925,Corgi,purus mauris a nunc. In at pede. Cras vulputate velit,False,"$7,177",$81.77,4,Finland,amazon.com,https://i.imgur.com/Nm2eU3C.png
5250,7523281366115,ABERCROMBIE,Duis,True,"$9,903",$54.62,4,Fiji,google.com,https://i.imgur.com/Nm2eU3C.png
